-29.640732,31.045553,"Ireland Street, eThekwini Ward 58, Verulam, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa",1,1,1,0,1,"{u'display_name': u'Ireland Street, eThekwini Ward 58, Verulam, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa', u'place_id': u'68158401', u'lon': u'31.0449513', 'full_address': u'Ireland Street, eThekwini Ward 58, Verulam, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'45668954', u'lat': u'-29.6444251', u'address': {u'town': u'Verulam', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 58', u'state': u'KwaZulu-Natal', u'country_code': u'za', u'road': u'Ireland Street'}}"
-29.831101,31.032164,"Masabalala Yengwa Avenue, eThekwini Ward 27, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Masabalala Yengwa Avenue, eThekwini Ward 27, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'69370047', u'lon': u'31.0299867', 'full_address': u'Masabalala Yengwa Avenue, eThekwini Ward 27, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'48572942', u'lat': u'-29.8322286', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 27', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Masabalala Yengwa Avenue'}}"
-29.7765,30.9875,"John Dory Drive, eThekwini Ward 11, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'John Dory Drive, eThekwini Ward 11, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'67599980', u'lon': u'30.9780787', 'full_address': u'John Dory Drive, eThekwini Ward 11, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'44359261', u'lat': u'-29.7796553', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 11', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'John Dory Drive'}}"
-29.8116,30.9829,"Bisasar Road, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'Bisasar Road, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'64172584', u'lon': u'30.9865512', 'full_address': u'Bisasar Road, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'38139053', u'lat': u'-29.8139721', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 25', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'Bisasar Road'}}"
-29.8059,31.0041,"Ebonyfield Avenue, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'Ebonyfield Avenue, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'67464519', u'lon': u'31.0049348', 'full_address': u'Ebonyfield Avenue, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'44003060', u'lat': u'-29.8052159', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 34', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'Ebonyfield Avenue'}}"
-29.804551,30.984165,"Inanda Highway, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'Inanda Highway, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'67464089', u'lon': u'30.9844408', 'full_address': u'Inanda Highway, eThekwini Ward 34, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'44003085', u'lat': u'-29.8032977', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 34', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'Inanda Highway'}}"
-29.8101,30.9892,"Tile Africa, Ilala Avenue, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'Tile Africa, Ilala Avenue, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'19389755', u'lon': u'30.9896934', 'full_address': u'Tile Africa, Ilala Avenue, eThekwini Ward 25, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'node', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'1890408640', u'lat': u'-29.8104369', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 25', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'Ilala Avenue', u'doityourself': u'Tile Africa'}}"
-29.879,30.961,"Vusi Mzimela Road, eThekwini Ward 29, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4094, South Africa",1,1,0,1,1,"{u'display_name': u'Vusi Mzimela Road, eThekwini Ward 29, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4094, South Africa', u'place_id': u'67602390', u'lon': u'30.9610056', 'full_address': u'Vusi Mzimela Road, eThekwini Ward 29, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4094, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'44370710', u'lat': u'-29.8789096', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 29', u'state': u'KwaZulu-Natal', u'postcode': u'4094', u'country_code': u'za', u'road': u'Vusi Mzimela Road'}}"
-29.84656,30.983596,"Walter Place, eThekwini Ward 30, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Walter Place, eThekwini Ward 30, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'65026275', u'lon': u'30.983223', 'full_address': u'Walter Place, eThekwini Ward 30, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'39461585', u'lat': u'-29.846722', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 30', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Walter Place'}}"
-29.8275,30.93,"Lupa, Jan Hofmeyer Road, eThekwini Ward 24, Westville, eThekwini Metropolitan Municipality, KwaZulu-Natal, 3630, South Africa",1,1,1,0,1,"{u'display_name': u'Lupa, Jan Hofmeyer Road, eThekwini Ward 24, Westville, eThekwini Metropolitan Municipality, KwaZulu-Natal, 3630, South Africa', u'place_id': u'2595562380', u'lon': u'30.9301414', 'full_address': u'Lupa, Jan Hofmeyer Road, eThekwini Ward 24, Westville, eThekwini Metropolitan Municipality, KwaZulu-Natal, 3630, South Africa', u'osm_type': u'node', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'3011871215', u'lat': u'-29.8276891', u'address': {u'town': u'Westville', u'restaurant': u'Lupa', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 24', u'state': u'KwaZulu-Natal', u'postcode': u'3630', u'country_code': u'za', u'road': u'Jan Hofmeyer Road'}}"
-29.748442,31.046209,"Youngberry Cresent, eThekwini Ward 35, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4321, South Africa",1,1,0,1,1,"{u'display_name': u'Youngberry Cresent, eThekwini Ward 35, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4321, South Africa', u'place_id': u'68082986', u'lon': u'31.0467415', 'full_address': u'Youngberry Cresent, eThekwini Ward 35, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4321, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'45471689', u'lat': u'-29.7473799', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 35', u'state': u'KwaZulu-Natal', u'postcode': u'4321', u'country_code': u'za', u'road': u'Youngberry Cresent'}}"
-29.8049,29.7677,"R617, Ingwe Ward 10, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa",1,1,0,1,1,"{u'display_name': u'R617, Ingwe Ward 10, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa', u'place_id': u'94962697', u'lon': u'29.8100677', 'full_address': u'R617, Ingwe Ward 10, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'126991683', u'lat': u'-29.764117', u'address': {u'city': u'Ingwe Local Municipality', u'country': u'South Africa', u'county': u'Sisonke District Municipality', u'suburb': u'Ingwe Ward 10', u'state': u'KwaZulu-Natal', u'country_code': u'za', u'road': u'R617'}}"
-29.993619,29.797656,"Ingwe Ward 3, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa",0,1,0,1,1,"{u'display_name': u'Ingwe Ward 3, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa', u'place_id': u'151580385', u'lon': u'29.669546513096', 'full_address': u'Ingwe Ward 3, Ingwe Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa', u'osm_type': u'relation', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'3650972', u'lat': u'-29.92063775', u'address': {u'city': u'Ingwe Local Municipality', u'country': u'South Africa', u'county': u'Sisonke District Municipality', u'suburb': u'Ingwe Ward 3', u'state': u'KwaZulu-Natal', u'country_code': u'za'}}"
-29.79216,31.03375,"Old Mill Way, eThekwini Ward 36, Durban North, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa",1,1,1,0,1,"{u'display_name': u'Old Mill Way, eThekwini Ward 36, Durban North, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa', u'place_id': u'69387543', u'lon': u'31.036372', 'full_address': u'Old Mill Way, eThekwini Ward 36, Durban North, eThekwini Metropolitan Municipality, KwaZulu-Natal, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'48610948', u'lat': u'-29.7926346', u'address': {u'town': u'Durban North', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 36', u'state': u'KwaZulu-Natal', u'country_code': u'za', u'road': u'Old Mill Way'}}"
-29.804544,30.965078,"Dunkeld Road, eThekwini Ward 23, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa",1,1,0,1,1,"{u'display_name': u'Dunkeld Road, eThekwini Ward 23, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'place_id': u'98664190', u'lon': u'30.9649012', 'full_address': u'Dunkeld Road, eThekwini Ward 23, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4091, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'136508270', u'lat': u'-29.8043891', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 23', u'state': u'KwaZulu-Natal', u'postcode': u'4091', u'country_code': u'za', u'road': u'Dunkeld Road'}}"
-29.8412,31.0201,"Mathews Meyiwa Road, eThekwini Ward 26, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Mathews Meyiwa Road, eThekwini Ward 26, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'81643120', u'lon': u'31.019426', 'full_address': u'Mathews Meyiwa Road, eThekwini Ward 26, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'93336321', u'lat': u'-29.8439238', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 26', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Mathews Meyiwa Road'}}"
-29.8524,31.0276,"Bram Fischer Road, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Bram Fischer Road, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'69370812', u'lon': u'31.0268672', 'full_address': u'Bram Fischer Road, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'48572934', u'lat': u'-29.8524973', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 28', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Bram Fischer Road'}}"
-29.855966,31.015525,"Bertha Mkhize Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Bertha Mkhize Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'69370114', u'lon': u'31.0191908', 'full_address': u'Bertha Mkhize Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'way', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'48572992', u'lat': u'-29.8553721', u'address': {u'city': u'Durban', u'country': u'South Africa', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 28', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Bertha Mkhize Street'}}"
-29.3392,30.6337,"uMshwathi Ward 1, uMshwathi Local Municipality, uMgungundlovu District Municipality, KwaZulu-Natal, South Africa",0,1,0,1,1,"{u'display_name': u'uMshwathi Ward 1, uMshwathi Local Municipality, uMgungundlovu District Municipality, KwaZulu-Natal, South Africa', u'place_id': u'151579069', u'lon': u'30.4124709221459', 'full_address': u'uMshwathi Ward 1, uMshwathi Local Municipality, uMgungundlovu District Municipality, KwaZulu-Natal, South Africa', u'osm_type': u'relation', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'3645505', u'lat': u'-29.3130491', u'address': {u'city': u'uMshwathi Local Municipality', u'country': u'South Africa', u'county': u'uMgungundlovu District Municipality', u'suburb': u'uMshwathi Ward 1', u'state': u'KwaZulu-Natal', u'country_code': u'za'}}"
-29.8584,31.0221,"Sparspot Pharmacy, Dr Pixley Kaseme Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa",1,1,0,1,1,"{u'display_name': u'Sparspot Pharmacy, Dr Pixley Kaseme Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'place_id': u'19672706', u'lon': u'31.0222202', 'full_address': u'Sparspot Pharmacy, Dr Pixley Kaseme Street, eThekwini Ward 28, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4001, South Africa', u'osm_type': u'node', u'licence': u'Data \xa9 OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright', u'osm_id': u'1932254352', u'lat': u'-29.8584174', u'address': {u'city': u'Durban', u'country': u'South Africa', u'pharmacy': u'Sparspot Pharmacy', u'county': u'eThekwini Metropolitan Municipality', u'suburb': u'eThekwini Ward 28', u'state': u'KwaZulu-Natal', u'postcode': u'4001', u'country_code': u'za', u'road': u'Dr Pixley Kaseme Street'}}"
